24,94
24,94
24,87
24,94
24,87
24,87
24,87
24,87
24,87
24,94
24,87
24,87
24,87
24,87
24,87
24,87
24,87
24,87
24,87
24,87
24,87
24,87
24,87
24,87
24,87
24,87
24,87
24,87
24,87
24,87
24,87
24,87
24,87
24,87
24,87
24,87
24,87
24,87
24,81
24,81
24,87
24,87
24,87
24,81
24,81
24,81
24,87
24,94
25,00
24,94
25,00
25,00
25,06
25,06
25,06
25,12
25,19
25,19
25,25
25,25
25,31
25,31
25,31
25,37
25,44
25,44
25,50
25,56
25,62
25,69
25,69
25,75
25,81
25,87
25,94
26,00
26,06
26,12
26,19
26,31
26,37
26,44
26,50
26,62
26,69
26,75
26,87
26,94
27,00
27,12
27,19
27,25
27,37
27,50
27,56
27,75
27,81
27,94
28,06
28,19
28,31
28,37
28,50
28,62
28,75
28,94
29,06
29,19
29,31
29,44
29,62
29,75
29,94
30,06
30,19
30,37
30,56
30,75
30,94
31,12
31,31
31,50
31,62
31,87
32,00
32,19
32,38
32,56
32,75
32,94
33,13
33,31
33,50
33,69
33,88
34,06
34,25
34,38
34,56
34,75
34,94
35,06
35,25
35,44
35,56
35,75
35,88
36,06
36,19
36,31
36,44
36,69
36,81
36,94
37,06
37,25
37,44
37,56
37,69
37,88
38,06
38,19
38,25
38,44
38,50
38,63
38,75
38,81
38,88
39,00
39,13
39,13
39,25
39,31
39,44
39,50
39,63
39,69
39,75
39,88
40,00
40,13
40,25
40,31
40,44
40,56
40,69
40,81
40,94
41,00
41,06
41,19
41,19
41,25
41,31
41,38
41,50
41,56
41,69
41,81
41,94
42,06
42,25
42,38
42,50
42,63
42,69
42,81
42,88
42,94
43,00
43,13
43,19
43,19
43,19
43,19
43,19
43,19
43,19
43,19
43,19
43,19
43,19
43,25
43,19
43,25
43,25
43,25
43,31
43,31
43,38
43,38
43,44
43,44
43,50
43,56
43,63
43,69
43,75
43,81
43,94
44,00
44,13
44,19
44,31
44,44
44,44
44,56
44,69
44,75
44,88
45,00
45,13
45,25
45,38
45,50
45,63
45,69
45,81
45,81
45,94
45,94
46,00
46,00
46,06
46,13
46,19
46,31
46,31
46,44
46,50
46,56
46,69
46,81
47,00
47,19
47,38
47,56
47,75
47,94
48,13
48,31
48,44
48,56
48,63
48,75
48,81
48,88
48,94
49,00
49,06
49,19
49,25
49,38
49,44
49,50
49,63
49,75
49,81
49,94
50,00
50,06
50,13
50,19
50,25
50,31
50,38
50,50
50,56
50,75
50,88
51,00
51,13
51,25
51,31
51,38
51,44
51,56
51,63
51,75
51,81
51,94
52,06
52,13
52,25
52,25
52,31
52,38
52,38
52,44
52,50
52,63
52,69
52,81
52,94
53,06
53,13
53,25
53,38
53,50
53,69
53,81
54,00
54,19
54,38
54,56
54,75
54,88
55,00
55,06
55,13
55,19
55,25
55,31
55,44
55,56
55,69
55,81
55,94
56,06
56,19
56,25
56,38
56,38
56,50
56,63
56,69
56,81
56,88
57,00
57,06
57,19
57,25
57,31
57,44
57,50
57,56
57,69
57,75
57,81
57,88
57,88
57,94
58,00
58,00
58,06
58,13
58,13
58,19
58,25
58,25
58,31
58,31
58,38
58,38
58,38
58,44
58,50
58,56
58,63
58,69
58,81
58,94
59,13
59,25
59,38
59,50
59,50
59,63
59,69
59,75
59,88
60,00
60,06
60,13
60,19
60,25
60,38
60,44
60,50
60,63
60,69
60,81
60,88
60,94
61,06
61,06
61,19
61,25
61,31
61,38
61,44
61,50
61,63
61,69
61,81
61,94
62,00
62,13
62,25
62,44
62,56
62,75
62,94
63,00
63,19
63,25
63,38
63,44
63,50
63,56
63,69
63,75
63,81
63,81
63,88
63,88
63,88
63,88
63,88
63,88
63,88
63,94
63,94
64,00
64,06
64,12
64,19
64,31
64,37
64,50
64,56
64,62
64,69
64,69
64,75
64,81
64,81
64,87
64,87
64,94
64,94
65,00
65,06
65,12
65,19
65,25
65,37
65,44
65,56
65,69
65,81
66,00
66,12
66,31
66,44
66,56
66,69
66,81
66,87
67,00
67,12
67,12
67,25
67,31
67,44
67,50
67,56
67,62
67,69
67,75
67,81
67,87
68,06
68,12
68,25
68,37
68,44
68,56
68,62
68,69
68,75
68,75
68,81
68,81
68,87
68,94
68,94
68,94
68,94
69,00
69,00
69,00
69,00
69,06
69,06
69,12
69,19
69,25
69,37
69,44
69,56
69,62
69,69
69,81
70,00
70,12
70,25
70,31
70,44
70,44
70,50
70,50
70,56
70,62
70,69
70,81
70,94
70,94
71,06
71,12
71,19
71,25
71,31
71,37
71,44
71,50
71,56
71,69
71,75
71,81
71,87
71,94
71,94
71,94
71,87
71,75
71,62
71,44
71,31
71,12
71,00
70,87
70,81
70,75
70,69
70,62
70,62
70,69
70,69
70,75
70,81
70,87
71,00
71,06
71,06
71,19
71,19
71,25
71,31
71,37
71,37
71,44
71,50
71,50
71,62
71,69
71,75
71,81
71,94
72,06
72,25
72,37
72,50
72,69
72,87
73,00
73,12
73,31
73,50
73,62
73,75
73,87
74,00
74,06
74,19
74,31
74,44
74,50
74,56
74,62
74,69
74,75
74,81
74,87
74,94
75,00
75,12
75,25
75,37
75,50
75,62
75,75
75,94
76,12
76,31
76,44
76,56
76,69
76,75
76,87
76,94
77,00
77,12
77,19
77,31
77,44
77,50
77,56
77,62
77,62
77,69
77,75
77,81
77,87
78,00
78,19
78,25
78,37
78,50
78,56
78,62
78,75
78,75
78,81
78,87
78,94
79,06
79,12
79,31
79,50
79,62
79,81
79,94
80,06
80,19
80,31
80,44
80,50
80,56
80,56
80,62
80,75
80,87
81,00
81,06
81,19
81,25
81,37
81,44
81,50
81,50
81,44
81,44
81,44
81,44
81,44
81,50
81,56
81,62
81,69
81,75
81,81
81,87
81,94
82,06
82,12
82,19
82,31
82,44
82,56
82,62
82,75
82,81
82,94
83,00
83,06
83,12
83,12
83,12
83,12
83,12
83,06
83,06
83,06
83,12
83,12
83,19
83,25
83,31
83,37
83,44
83,44
83,50
83,50
83,62
83,69
83,81
83,81
83,87
83,87
83,94
84,00
84,06
84,06
84,12
84,12
84,19
84,19
84,19
84,19
84,19
84,25
84,25
84,25
84,25
84,25
84,25
84,25
84,31
84,37
84,44
84,44
84,50
84,56
84,56
84,56
84,56
84,56
84,62
84,62
84,69
84,75
84,87
84,94
85,06
85,12
85,19
85,19
85,19
85,19
85,19
85,19
85,19
85,19
85,19
85,19
85,19
85,25
85,31
85,37
85,44
85,56
85,69
85,75
85,81
85,87
85,94
86,00
86,06
86,12
86,12
86,19
86,19
86,25
86,31
86,44
86,50
86,62
86,69
86,69
86,75
86,81
86,87
86,94
87,00
87,06
87,12
87,12
87,19
87,25
87,37
87,44
87,56
87,62
87,69
87,69
87,81
87,87
88,00
88,06
88,19
88,25
88,25
88,25
88,25
88,25
88,25
88,31
88,25
88,31
88,31
88,31
88,31
88,31
88,37
88,37
88,44
88,44
88,50
88,62
88,75
88,87
88,94
89,06
89,06
89,12
89,19
89,25
89,25
89,25
89,31
89,37
89,44
89,56
89,62
89,69
89,75
89,81
89,87
90,00
90,06
90,19
90,25
90,25
90,25
90,25
90,19
90,19
90,19
90,19
90,19
90,19
90,31
90,37
90,44
90,56
90,62
90,69
90,69
90,75
90,75
90,81
90,81
90,94
91,00
91,06
91,19
91,25
91,37
91,44
91,44
91,44
91,44
91,44
91,37
91,44
91,44
91,44
91,44
91,44
91,44
91,44
91,44
91,44
91,50
91,50
91,50
91,56
91,62
91,62
91,69
91,69
91,75
91,75
91,75
91,75
91,81
91,81
91,81
91,81
91,87
91,87
91,94
92,00
92,06
92,19
92,19
92,25
92,31
92,37
92,44
92,50
92,56
92,62
92,62
92,62
92,62
92,69
92,81
92,94
93,00
93,06
93,19
93,25
93,31
93,31
93,31
93,37
93,31
93,31
93,31
93,31
93,37
93,37
93,37
93,44
93,50
93,62
93,75
93,87
94,00
94,06
94,19
94,25
94,31
94,37
94,37
94,37
94,37
94,37
94,37
94,44
94,50
94,62
94,69
94,69
94,75
94,75
94,81
94,81
94,81
94,87
94,81
94,81
94,81
94,81
94,81
94,81
94,81
94,81
94,87
94,94
95,00
95,06
95,12
95,19
95,25
95,31
95,31
95,37
95,37
95,37
95,37
95,44
95,44
95,44
95,44
95,50
95,44
95,50
95,50
95,56
95,56
95,62
95,62
95,62
95,69
95,69
95,69
95,75
95,81
95,87
95,94
95,94
95,94
95,94
95,94
95,94
95,94
95,94
95,94
95,94
95,94
95,94
95,94
95,94
95,94
96,00
96,06
96,12
96,19
96,25
96,25
96,31
96,37
96,44
96,44
96,50
96,56
96,69
96,69
96,75
96,81
96,87
96,87
96,94
97,00
97,00
97,06
97,12
97,19
97,19
97,25
97,25
97,31
97,37
97,44
97,50
97,50
97,56
97,62
97,62
97,69
97,69
97,75
97,81
97,87
97,94
97,94
98,00
98,00
98,06
98,06
98,06
98,12
98,12
98,12
98,19
98,25
98,31
98,31
98,37
98,44
98,50
98,50
98,56
98,62
98,69
98,75
98,75
98,81
98,87
98,94
99,00
99,00
99,12
99,12
99,19
99,25
99,31
99,31
99,31
99,37
99,37
99,37
99,37
99,44
99,44
99,50
99,56
99,62
99,69
99,75
99,75
99,81
99,87
99,94
100,00
100,06
100,12
100,19
100,25
100,31
100,37
100,44
100,44
100,56
100,62
100,69
100,81
100,81
100,87
100,87
100,94
100,94
101,00
101,06
101,06
101,12
101,19
101,25
101,31
101,37
101,37
101,44
101,50
101,56
101,56
101,56
101,62
101,69
101,69
101,69
101,75
101,75
101,81
101,87
101,87
101,94
102,00
102,06
102,12
102,12
102,19
102,25
102,31
102,37
102,44
102,50
102,56
102,56
102,56
102,56
102,62
102,62
102,62
102,62
102,62
102,62
102,69
102,69
102,69
102,69
102,69
102,69
102,69
102,69
102,75
102,69
102,75
102,75
102,81
102,81
102,87
102,87
102,94
102,94
103,00
103,06
103,12
103,19
103,19
103,25
103,31
103,31
103,37
103,37
103,37
103,50
103,56
103,69
103,81
103,94
104,06
104,12
104,19
104,19
104,25
104,25
104,25
104,31
104,31
104,37
104,37
104,37
104,37
104,44
104,44
104,44
104,50
104,50
104,50
104,50
104,56
104,56
104,56
104,56
104,62
104,69
104,75
104,81
104,87
104,94
104,94
104,94
104,94
105,00
105,00
105,00
105,06
105,06
105,12
105,12
105,12
105,19
105,25
105,31
105,37
105,44
105,44
105,50
105,50
105,50
105,56
105,56
105,56
105,62
105,69
105,75
105,81
105,81
105,81
105,81
105,81
105,81
105,81
105,87
105,87
105,87
105,87
105,87
105,87
105,94
105,94
105,94
106,00
106,06
106,12
106,19
106,25
106,25
106,25
106,25
106,25
106,25
106,25
106,25
106,25
106,25
106,25
106,25
106,25
106,25
106,25
106,19
106,25
106,31
106,37
106,44
106,50
106,56
106,62
106,69
106,75
106,81
106,94
107,00
107,12
107,12
107,12
107,19
107,12
107,12
107,19
107,19
107,19
107,19
107,19
107,19
107,19
107,19
107,25
107,25
107,25
107,31
107,37
107,44
107,44
107,50
107,56
107,56
107,62
107,62
107,69
107,69
107,75
107,75
107,81
107,81
107,81
107,81
107,81
107,81
107,87
107,87
107,87
107,87
107,87
107,94
107,94
108,00
108,06
108,12
108,12
108,19
108,25
108,25
108,31
108,37
108,44
108,50
108,56
108,62
108,62
108,69
108,69
108,75
108,81
108,81
108,87
108,87
108,94
109,00
109,00
109,00
109,00
109,06
109,06
109,12
109,19
109,19
109,19
109,19
109,19
109,19
109,19
109,25
109,25
109,25
109,25
109,25
109,25
109,31
109,31
109,31
109,31
109,37
109,37
109,37
109,44
109,44
109,44
109,50
109,50
109,50
109,50
109,50
109,50
109,50
109,56
109,56
109,56
109,56
109,56
109,56
109,56
109,56
109,56
109,62
109,56
109,62
109,62
109,62
109,69
109,69
109,75
109,75
109,81
109,81
109,81
109,87
109,87
109,87
109,94
109,94
109,94
110,00
110,00
110,00
110,06
110,06
110,12
110,12
110,12
110,12
110,12
110,12
110,12
110,06
110,06
110,06
110,06
110,06
110,06
110,06
110,06
110,06
110,06
110,06
110,06
110,12
110,12
110,12
110,12
110,19
110,19
110,19
110,19
110,19
110,19
110,25
110,25
110,31
110,37
110,37
110,37
110,44
110,44
110,44
110,50
110,50
110,50
110,56
110,56
110,56
110,56
110,56
110,62
110,62
110,62
110,62
110,69
110,69
110,75
110,75
110,81
110,81
110,87
110,87
110,87
110,87
110,94
110,94
110,94
111,00
111,00
111,00
111,06
111,06
111,06
111,06
111,12
111,12
111,19
111,19
111,25
111,25
111,25
111,31
111,31
111,37
111,37
111,44
111,44
111,44
111,50
111,50
111,56
111,56
111,56
111,56
111,56
111,56
111,56
111,62
111,62
111,62
111,62
111,69
111,69
111,69
111,75
111,75
111,75
111,75
111,81
111,81
111,81
111,87
111,87
111,87
111,94
111,94
112,00
112,00
112,06
112,06
112,06
112,12
112,12
112,12
112,19
112,19
112,25
112,25
112,25
112,25
112,31
112,31
112,31
112,25
112,25
112,31
112,31
112,31
112,37
112,37
112,37
112,44
112,50
112,50
112,50
112,56
112,56
112,56
112,62
112,62
112,69
112,69
112,69
112,75
112,75
112,81
112,87
112,87
112,87
112,87
112,94
112,94
112,94
112,94
113,00
113,00
113,00
113,06
113,06
113,12
113,12
113,19
113,19
113,19
113,25
113,25
113,25
113,25
113,31
113,31
113,31
113,31
113,37
113,37
113,37
113,44
113,44
113,50
113,50
113,50
113,56
113,56
113,62
113,62
113,62
113,62
113,69
113,69
113,75
113,75
113,75
113,75
113,81
113,81
113,81
113,87
113,87
113,94
113,94
113,94
114,00
114,00
114,00
114,00
114,06
114,06
114,06
114,06
114,12
114,12
114,12
114,19
114,19
114,25
114,25
114,31
114,31
114,37
114,37
114,44
114,44
114,44
114,44
114,44
114,44
114,50
114,50
114,50
114,50
114,50
114,56
114,56
114,62
114,62
114,62
114,62
114,69
114,69
114,69
114,75
114,75
114,75
114,81
114,81
114,81
114,87
114,87
114,87
114,94
114,94
115,00
115,00
115,00
115,00
115,06
115,06
115,06
115,06
115,06
115,06
115,12
115,12
115,12
115,12
115,12
115,19
115,19
115,19
115,19
115,19
115,25
115,25
115,25
115,31
115,31
115,37
115,37
115,37
115,37
115,44
115,44
115,44
115,50
115,44
115,44
115,50
115,50
115,50
115,50
115,56
115,56
115,56
115,56
115,56
115,56
115,56
115,62
115,56
115,62
115,62
115,62
115,62
115,69
115,69
115,69
115,75
115,75
115,75
115,75
115,75
115,75
115,75
115,81
115,81
115,81
115,81
115,87
115,87
115,87
115,94
115,94
115,94
116,00
116,00
116,06
116,06
116,12
116,12
116,19
116,19
116,19
116,19
116,19
116,19
116,19
116,19
116,19
116,19
116,19
116,25
116,25
116,25
116,31
116,31
116,37
116,37
116,37
116,37
116,44
116,44
116,44
116,44
116,50
116,50
116,50
116,56
116,56
116,56
116,56
116,56
116,56
116,56
116,50
116,50
116,50
116,50
116,50
116,56
116,56
116,56
116,56
116,56
116,56
116,56
116,56
116,56
116,56
116,62
116,62
116,62
116,62
116,69
116,69
116,75
116,75
116,81
116,81
116,87
116,94
116,94
116,94
117,00
117,00
117,00
117,00
117,00
117,06
117,06
117,06
117,06
117,06
117,12
117,12
117,12
117,12
117,19
117,19
117,19
117,25
117,25
117,25
117,25
117,31
117,31
117,31
117,31
117,31
117,31
117,37
117,37
117,37
117,37
117,37
117,44
117,37
117,44
117,44
117,44
117,44
117,44
117,44
117,44
117,50
117,50
117,50
117,50
117,50
117,50
117,50
117,50
117,50
117,56
117,56
117,56
117,56
117,56
117,56
117,62
117,62
117,62
117,69
117,62
117,69
117,69
117,75
117,75
117,75
117,81
117,81
117,81
117,81
117,81
117,87
117,87
117,87
117,94
117,94
118,00
118,00
118,00
118,00
118,00
118,06
118,06
118,06
118,06
118,12
118,12
118,12
118,19
118,19
118,19
118,19
118,25
118,25
118,25
118,25
118,25
118,31
118,31
118,31
118,31
118,37
118,37
118,37
118,37
118,44
118,44
118,44
118,44
118,44
118,44
118,50
118,50
118,50
118,50
118,50
118,50
118,50
118,56
118,56
118,56
118,56
118,56
118,56
118,56
118,62
118,62
118,62
118,62
118,62
118,62
118,69
118,69
118,69
118,69
118,69
118,75
118,75
118,81
118,75
118,81
118,81
118,81
118,81
118,81
118,87
